"Credit_card","Product_ID","P_CATEGORY","CONDTION","Brand","Price ","Selling_price","Coupon_ID","Date","Time","GTIN","MPN","Merchant_name","M_ID","Payment method","Transaction ID","Return_ind","Return_date"
"3705","988","COMPUTERS","Used","DCJRW","$865.57 ","$837.57 ","EK141","11/02/2014","6:13:52","9333620","550080944","Staples","VN6655","Mobile carrier Billing","5244","0",""
"5229","383","BEDDING","Refurbished","RMHRO","$4,278.51 ","$4,264.51 ","YN124","03/03/2014","22:27:33","4898811","494009988","Nine West","RM9837","Mobile carrier Billing","49143","0",""
"5850","773","SHOES","New","MQSLF","$645.10 ","$633.10 ","PB233","30/11/2014","8:11:42","6495727","149841005","Nine West","RM9837","Mobile carrier Billing","99537","0",""
"6286","849","KITCHEN & DINING","Refurbished","ZGHYW","$1,941.04 ","$1,898.04 ","MR655","15/11/2014","3:37:46","1459638","816101870","The Vitamin Shoppe","HW9975","Credit card","18316","0",""
"7856","266","DECOR","Used","LBVIW","$3,539.12 ","$3,518.12 ","FK132","04/11/2014","4:09:19","8247636","546761502","Ulta","UO9656","Mobile carrier Billing","95651","0",""
"1256","539","ELECTRONICS","New","OULOW","$668.11 ","$627.11 ","OU377","06/11/2014","21:16:16","5091169","759508109","DFLOWERS","ZG2587","Credit card","53568","0",""
"3931","260","COMPUTERS","New","GCVNE","$4,743.47 ","$4,731.47 ","QL846","04/08/2014","22:29:04","1546528","474924967","Peninsula Beauty","YE5901","Prepaid card","62996","0",""
"4238","722","GAMES","New","KJOGG","$1,680.33 ","$1,642.33 ","XY234","15/02/2014","3:59:14","8535469","775547069","The North Face","GH6874","Credit card","92155","0",""
"1418","383","CLOTHING","Refurbished","IKPMD","$2,813.03 ","$2,775.03 ","EA865","15/11/2014","14:34:41","6878448","599540239","L'Occitane","GN3944","Mobile carrier Billing","72037","0",""
"3598","381","GAMES","New","HWAVW","$751.39 ","$717.39 ","CO310","04/08/2014","8:59:33","2434529","990111089","REI","EI6774","Credit card","50212","0",""
"4878","527","KITCHEN & DINING","Used","ZGHYW","$115.43 ","$97.43 ","OD304","29/04/2014","1:20:46","7912196","222294174","The Vitamin Shoppe","HW9978","Mobile carrier Billing","32785","0",""
"9131","970","SHOES","New","DYHNA","$387.88 ","$371.88 ","LP838","06/12/2014","8:06:44","8629215","372588151","Right Start","IQ1509","Prepaid card","61047","0",""
"9174","644","CLOTHING","Used","KXUWE","$623.05 ","$604.05 ","GG995","09/08/2014","7:40:05","2823184","175728059","Staples","VN6655","Prepaid card","60449","0",""
"5481","435","COMPUTERS","Refurbished","YXQFM","$716.53 ","$699.53 ","GS114","09/11/2014","15:08:42","3667325","615524963","Staples","VN6656","Credit card","61898","0",""
"9042","594","CLOTHING","New","ONKHS","$3,715.86 ","$3,670.86 ","TE971","03/06/2014","15:24:22","5358734","877222516","REI","EI6773","Debit card","82078","0",""
"9131","970","SHOES","New","DYHNA","$387.88 ","$361.88 ","RB677","06/06/2014","4:12:57","7461680","479705053","Right Start","IQ1509","Credit card","93285","0",""
"2377","795","CLOTHING","Refurbished","ONKHS","$2,667.33 ","$2,628.33 ","TK546","02/12/2014","8:18:47","9704545","498751674","L'Occitane","GN4034","Credit card","79617","0",""
"4733","996","CLOTHING","Refurbished","ONKHS","$710.38 ","$663.38 ","ZJ572","03/09/2014","19:20:25","1778197","624083872","Right Start","IQ1508","Credit card","81882","0",""
"8639","762","KITCHEN & DINING","Refurbished","HLICV","$335.54 ","$309.54 ","PF103","18/04/2014","13:49:57","4734321","714854907","REI","EI6773","Mobile carrier Billing","71228","0",""
"2377","844","ELECTRONICS","Used","FMBZC","$628.67 ","$597.67 ","MP428","08/07/2014","2:26:09","5073832","594884568","L'Occitane","GN3944","Mobile carrier Billing","92715","0",""
"3705","996","CLOTHING","New","GTFFL","$925.56 ","$887.56 ","EP132","10/07/2014","11:35:36","7621641","298055709","Road Runner Sports","MS6582","Prepaid card","40465","0",""
"9086","332","OFFICE SUPPLIES","New","EVWJY","$4,211.48 ","$4,183.48 ","TA891","14/10/2014","11:17:12","6431211","120555180","The North Face","GH6872","Credit card","29055","0",""
"9725","702","COMPUTERS","New","YEJZI","$4,001.27 ","$3,960.27 ","OE684","18/10/2014","11:38:01","4609007","169580650","Road Runner Sports","MS6579","Credit card","54115","0",""
"3723","722","GAMES","New","KJOGG","$1,680.33 ","$1,667.33 ","OP379","07/05/2014","3:13:18","4565023","190724921","The North Face","GH6874","Credit card","26218","0",""
"4733","579","COMPUTERS","Refurbished","GCVNE","$1,435.77 ","$1,422.77 ","EU144","17/05/2014","19:42:24","9960645","791606828","The Vitamin Shoppe","HW9979","Credit card","39414","0",""
"5974","722","GAMES","New","KJOGG","$1,680.33 ","$1,642.33 ","WP890","10/04/2014","10:09:48","6297099","768338825","The North Face","GH6874","Credit card","14027","0",""
"3500","687","DECOR","Used","EYYSO","$2,744.78 ","$2,706.78 ","DA819","12/09/2014","17:10:43","7473405","514867124","L'Occitane","GN3944","Credit card","75268","0",""
"5253","552","APPLIANCES","Used","TTNTN","$953.33 ","$923.33 ","IM839","18/06/2014","12:41:31","3533222","539427796","REI","EI6774","Credit card","72715","0",""
"8026","200","DECOR","Refurbished","QHIYO","$59.63 ","$13.63 ","GS926","06/05/2014","3:47:09","3037092","908302655","L'Occitane","GN4034","Credit card","61714","0",""
"2024","956","SHOES","Used","DYHNA","$2,800.18 ","$2,775.18 ","GZ526","01/06/2014","15:54:44","3723541","678173094","Gymboree","ZF8986","Credit card","82490","0",""
"4818","830","BABY CLOTHING","Used","TPDLE","$4,489.47 ","$4,478.47 ","YK298","23/10/2014","10:36:38","3478453","683170331","Right Start","IQ1508","Prepaid card","58247","0",""
"7653","816","BEDDING","Refurbished","WCYTZ","$2,056.92 ","$2,021.92 ","FP210","13/03/2014","9:03:59","8476912","743807681","The North Face","GH6872","Mobile carrier Billing","92865","0",""
"2297","773","SHOES","Used","DYHNA","$298.03 ","$265.03 ","BD319","13/09/2014","8:19:29","4601238","946748741","L'Occitane","GN4214","Credit card","90935","0",""
"2024","722","GAMES","New","KJOGG","$1,680.33 ","$1,638.33 ","KH361","17/01/2014","16:18:40","1432384","917276005","The North Face","GH6874","Mobile carrier Billing","33397","0",""
"3040","343","OFFICE SUPPLIES","Refurbished","WELZA","$2,882.87 ","$2,868.87 ","PL523","24/12/2014","2:01:32","4961028","846263184","Cole Hardware","EX7730","Prepaid card","50710","0",""
"4238","136","CLOTHING","New","ZVYTC","$4,268.73 ","$4,224.73 ","DN586","23/11/2014","10:11:22","6501350","380327620","Barnes & Noble","EY1659","Mobile carrier Billing","44289","0",""
"4595","132","BEDDING","New","PIUEM","$2,451.48 ","$2,430.48 ","XJ930","04/01/2014","21:25:54","8453672","784151465","DODOcase","UW7353","Credit card","94605","0",""
"7856","875","BEDDING","New","CJUEU","$2,399.11 ","$2,386.11 ","HV106","17/07/2014","10:06:52","7092831","577792255","DODOcase","UW7352","Credit card","57450","0",""
"9137","616","OFFICE SUPPLIES","Used","EVWJY","$1,011.90 ","$995.90 ","BK148","28/08/2014","11:37:01","2419145","445168366","Cole Hardware","EX7730","Credit card","97806","0",""
"3500","183","LUGGAGE","New","CENQJ","$404.74 ","$369.74 ","PA842","22/07/2014","14:23:59","3161121","939173978","The North Face","GH6872","Credit card","63553","0",""
"3965","140","OFFICE SUPPLIES","Used","WELZA","$2,513.31 ","$2,463.31 ","RB407","16/05/2014","9:05:09","7290515","694485322","The Vitamin Shoppe","HW9975","Mobile carrier Billing","18335","0",""
"4326","554","KITCHEN & DINING","New","RGMIK","$4,185.27 ","$4,159.27 ","GF456","25/12/2014","13:59:19","7686996","261482490","Barnes & Noble","EY1658","Mobile carrier Billing","8124","0",""
"6053","715","COMPUTERS","Used","YEJZI","$1,827.63 ","$1,786.63 ","JP818","02/01/2014","12:39:05","3175663","205856373","Road Runner Sports","MS6580","Credit card","60243","0",""
"9532","607","ELECTRONICS","New","AGSDS","$1,968.00 ","$1,923.00 ","FE695","13/03/2014","0:33:29","6166437","328512204","Gymboree","ZF8986","Credit card","94046","0",""
"4284","737","GAMES","Used","KJOGG","$733.21 ","$722.21 ","DJ475","22/02/2014","12:37:08","3425780","608628221","Guitar Center","GN3989","Credit card","74218","0",""
"6286","266","COMPUTERS","Used","GCVNE","$2,143.08 ","$2,129.08 ","BS837","19/03/2014","1:51:07","9557899","608783031","REI","EI6774","Credit card","91842","0",""
"6814","988","COMPUTERS","Used","DCJRW","$865.57 ","$828.57 ","HJ212","01/06/2014","3:47:43","9700858","401966931","Staples","VN6655","Credit card","79470","0",""
"8523","988","CLOTHING","Used","ZVYTC","$2,079.74 ","$2,051.74 ","KI508","25/07/2014","11:45:45","2982385","895318855","Walgreens","VW7192","Credit card","62467","0",""
"1093","151","COMPUTERS","New","DCJRW","$1,363.08 ","$1,335.08 ","PI538","03/04/2014","22:57:48","7223107","350818160","Barnes & Noble","EY1660","Prepaid card","55079","0",""
"4139","699","CLOTHING","New","KXUWE","$1,061.81 ","$1,040.81 ","BA247","26/02/2014","20:15:11","2909801","824680214","Guitar Center","GN3989","Credit card","64671","0",""
"6071","607","ELECTRONICS","New","AGSDS","$1,968.00 ","$1,927.00 ","VW998","29/04/2014","23:20:25","2451930","529033737","Gymboree","ZF8986","Credit card","21784","0",""
"7631","762","OFFICE SUPPLIES","New","EVWJY","$692.85 ","$677.85 ","ZJ973","10/10/2014","16:16:11","6058333","903564970","Road Runner Sports","MS6581","Mobile carrier Billing","98499","0",""
"9563","295","COMPUTERS","Used","DCJRW","$622.19 ","$591.19 ","QU231","03/06/2014","23:23:32","8909862","215570132","Ulta","UO9660","Mobile carrier Billing","37392","0",""
"7576","484","APPLIANCES","Used","BUDLO","$986.46 ","$950.46 ","WX434","04/12/2014","8:05:28","9316952","931285671","Guitar Center","GN4349","Credit card","27527","0",""
"7856","694","OFFICE SUPPLIES","New","EVWJY","$3,695.96 ","$3,659.96 ","SF737","26/07/2014","19:56:54","1131458","936041485","Guitar Center","GN3989","Prepaid card","97024","0",""
"1548","141","BABY CLOTHING","Refurbished","TPDLE","$849.05 ","$816.05 ","AQ689","01/11/2014","14:19:44","5538978","302028519","Ulta","UO9656","Credit card","48425","0",""
"1256","773","SHOES","Used","DYHNA","$298.03 ","$255.03 ","XB188","18/05/2014","22:36:54","6943673","807102547","L'Occitane","GN4214","Credit card","65944","0",""
"7631","554","KITCHEN & DINING","New","RGMIK","$4,185.27 ","$4,138.27 ","HB175","24/11/2014","8:49:10","1489205","607564415","Barnes & Noble","EY1658","Mobile carrier Billing","44000","0",""
"1174","389","CLOTHING","New","GTFFL","$3,747.69 ","$3,712.69 ","AJ464","18/01/2014","4:35:38","7466998","119615452","Guitar Center","GN4079","Mobile carrier Billing","60589","0",""
"7210","395","OFFICE SUPPLIES","Refurbished","EVWJY","$3,867.56 ","$3,818.56 ","PY169","09/12/2014","0:24:12","3828996","708643963","Peninsula Beauty","YE5901","Mobile carrier Billing","52515","0",""
"8705","970","LUGGAGE","Refurbished","CENQJ","$635.56 ","$587.56 ","AR901","30/03/2014","1:04:18","7254808","649356722","Peninsula Beauty","YE5901","Credit card","25799","0",""
"1896","763","BABY TOYS","New","CTAOI","$3,543.72 ","$3,529.72 ","HP370","15/04/2014","3:12:35","3141547","260359547","Road Runner Sports","MS6579","Credit card","42614","0",""
"6740","554","KITCHEN & DINING","New","RGMIK","$4,185.27 ","$4,163.27 ","KE459","03/07/2014","2:09:55","8970469","223742726","Barnes & Noble","EY1658","Mobile carrier Billing","50775","0",""
"9042","544","APPLIANCES","Used","BUDLO","$2,135.85 ","$2,094.85 ","ME462","28/06/2014","21:41:43","3310049","436049718","The Vitamin Shoppe","HW9976","Mobile carrier Billing","47131","0",""
"8056","986","COMPUTERS","New","YXQFM","$3,205.26 ","$3,187.26 ","TA116","29/01/2014","13:00:20","3497353","488854197","DFLOWERS","ZG2587","Prepaid card","14782","0",""
"1548","535","GAMES","Refurbished","EITXF","$3,032.65 ","$3,006.65 ","TN560","25/04/2014","14:22:49","4319537","507673833","L'Occitane","GN3944","Mobile carrier Billing","24242","0",""
"3018","849","ELECTRONICS","Refurbished","FMBZC","$3,697.22 ","$3,674.22 ","IV711","09/03/2014","23:19:30","4648692","403645904","Walgreens","VW7191","Mobile carrier Billing","9135","0",""
"5260","699","CLOTHING","Used","IKPMD","$4,256.71 ","$4,240.71 ","GK679","30/05/2014","1:49:32","2841879","683873871","Cole Hardware","EX7729","Prepaid card","1372","0",""
"6098","266","DECOR","Used","LBVIW","$3,539.12 ","$3,505.12 ","WR450","14/05/2014","18:52:12","2907976","354920932","Ulta","UO9656","Prepaid card","28554","0",""
"4542","687","SHOES","Used","RKFCM","$3,827.74 ","$3,781.74 ","UT359","17/03/2014","14:00:10","1943715","545109254","PetSmart","IB7024","Mobile carrier Billing","69112","0",""
"4632","198","KITCHEN & DINING","Refurbished","RGMIK","$3,643.75 ","$3,600.75 ","YG898","08/06/2014","19:22:11","1305340","906278342","Nine West","RM9837","Mobile carrier Billing","56253","0",""
"2637","657","ELECTRONICS","New","BEFJD","$4,439.39 ","$4,416.39 ","OI989","02/05/2014","15:20:24","1418498","127302246","DFLOWERS","ZG2587","Prepaid card","19222","0",""
"6075","281","CLOTHING","Refurbished","ONKHS","$3,797.31 ","$3,769.31 ","QN531","20/12/2014","14:40:22","4493132","312218270","The North Face","GH6873","Mobile carrier Billing","56020","0",""
"6417","702","COMPUTERS","New","YEJZI","$4,001.27 ","$3,980.27 ","WW186","26/09/2014","4:55:03","3653477","409432884","Road Runner Sports","MS6579","Credit card","26192","0",""
"7301","579","COMPUTERS","Refurbished","GCVNE","$1,435.77 ","$1,394.77 ","CE181","04/06/2014","4:36:40","5899815","691882395","The Vitamin Shoppe","HW9979","Mobile carrier Billing","70309","0",""
"7631","694","BABY CLOTHING","Used","GOZLI","$3,967.19 ","$3,943.19 ","BV687","16/04/2014","21:38:03","5495990","638601679","The North Face","GH6872","Credit card","21668","0",""
"1808","162","BABY CLOTHING","Refurbished","GOZLI","$2,889.61 ","$2,855.61 ","AS678","04/06/2014","20:59:19","6043891","239055109","Road Runner Sports","MS6579","Debit card","63111","0",""
"5481","132","BEDDING","New","PIUEM","$2,451.48 ","$2,430.48 ","PK841","17/02/2014","12:51:02","6254516","749428062","DODOcase","UW7353","Credit card","70846","0",""
"3958","838","LUGGAGE","Used","IWPJG","$379.56 ","$335.56 ","FZ287","01/02/2014","8:38:49","7409958","271149960","The North Face","GH6873","Mobile carrier Billing","23882","0",""
"3970","715","COMPUTERS","Used","YEJZI","$1,827.63 ","$1,791.63 ","OB428","22/04/2014","19:20:56","9060172","388525437","Road Runner Sports","MS6580","Mobile carrier Billing","71600","0",""
"5481","781","OFFICE SUPPLIES","Refurbished","EVWJY","$3,890.76 ","$3,877.76 ","JX195","25/07/2014","5:50:18","1912127","891616430","The Vitamin Shoppe","HW9975","Mobile carrier Billing","11480","0",""
"5850","623","KITCHEN & DINING","New","ZGHYW","$3,141.77 ","$3,115.77 ","DM496","21/01/2014","14:51:47","4203814","563506655","DODOcase","UW7352","Mobile carrier Billing","39952","0",""
"3705","816","BEDDING","Refurbished","WCYTZ","$2,056.92 ","$2,023.92 ","OR739","05/12/2014","7:36:52","7783228","360746905","The North Face","GH6872","Mobile carrier Billing","89059","0",""
"6740","767","SHOES","New","DYHNA","$3,978.88 ","$3,948.88 ","PC937","26/11/2014","3:02:56","6460420","187906530","Guitar Center","GN3989","Credit card","22029","0",""
"9262","360","COMPUTERS","New","YEJZI","$4,119.44 ","$4,084.44 ","WF101","23/06/2014","12:46:58","2572642","169027959","REI","EI6773","Prepaid card","18615","0",""
"2804","572","LUGGAGE","New","CENQJ","$3,277.74 ","$3,247.74 ","ZQ225","15/11/2014","5:13:28","7602320","465999573","Gymboree","ZF8986","Mobile carrier Billing","84674","0",""
"2172","111","GAMES","New","EITXF","$4,258.22 ","$4,218.22 ","XE462","27/07/2014","12:24:28","1854925","566311184","Cole Hardware","EX7729","Prepaid card","13107","0",""
"6679","763","BABY TOYS","New","CTAOI","$3,543.72 ","$3,527.72 ","YU301","11/05/2014","22:12:40","1400162","246248857","Road Runner Sports","MS6579","Mobile carrier Billing","46236","0",""
"9063","527","BABY CLOTHING","New","BGYXR","$3,309.99 ","$3,291.99 ","HF546","02/04/2014","3:34:46","8742852","777087461","Barnes & Noble","EY1658","Prepaid card","17056","0",""
"2744","657","ELECTRONICS","New","BEFJD","$4,439.39 ","$4,393.39 ","JW496","03/05/2014","22:04:54","6107813","299609131","DFLOWERS","ZG2587","Prepaid card","37507","0",""
"5611","702","COMPUTERS","New","YEJZI","$4,001.27 ","$3,958.27 ","PA633","22/06/2014","19:05:29","5562210","186506596","Road Runner Sports","MS6579","Debit card","97405","0",""
"6946","260","COMPUTERS","New","GCVNE","$4,743.47 ","$4,705.47 ","UB478","22/03/2014","0:35:53","6245107","243754264","Peninsula Beauty","YE5901","Mobile carrier Billing","58606","0",""
"2024","907","DECOR","Used","LBVIW","$2,661.83 ","$2,635.83 ","IY704","12/06/2014","11:43:12","3235011","299527774","Cole Hardware","EX7731","Mobile carrier Billing","9827","0",""
"3500","300","APPLIANCES","New","KZDWR","$4,918.58 ","$4,895.58 ","KH865","03/08/2014","11:37:06","3029086","120197861","Walgreens","VW7191","Credit card","51935","0",""
"6075","722","GAMES","Refurbished","EITXF","$2,421.99 ","$2,402.99 ","HM811","10/11/2014","11:27:56","7389144","694312059","Peninsula Beauty","YE5901","Credit card","92319","0",""
"9063","332","OFFICE SUPPLIES","New","EVWJY","$4,211.48 ","$4,167.48 ","VR460","03/04/2014","12:22:44","3986987","735978474","The North Face","GH6872","Credit card","43067","0",""
"3402","512","BEDDING","New","HXPCS","$136.84 ","$111.84 ","RB205","18/02/2014","7:32:33","4775471","224837193","Road Runner Sports","MS6579","Mobile carrier Billing","52858","0",""
"4542","266","DECOR","Used","LBVIW","$3,539.12 ","$3,504.12 ","MP951","17/02/2014","13:31:23","5617479","741905600","Ulta","UO9656","Prepaid card","60592","0",""
"2637","281","DECOR","Refurbished","DGWZG","$4,589.78 ","$4,563.78 ","HO332","28/10/2014","20:54:24","5740645","192448837","Right Start","IQ1508","Mobile carrier Billing","27508","0",""
"3704","360","COMPUTERS","New","YEJZI","$4,119.44 ","$4,096.44 ","CY934","22/05/2014","12:38:15","4783631","536187324","REI","EI6773","Mobile carrier Billing","87161","0",""
"6814","527","KITCHEN & DINING","Used","ZGHYW","$115.43 ","$99.43 ","CT567","28/12/2014","11:12:24","5741362","143947872","The Vitamin Shoppe","HW9978","Mobile carrier Billing","16641","0",""
"2637","907","DECOR","Used","LBVIW","$2,661.83 ","$2,649.83 ","CX209","26/09/2014","3:48:07","3232916","945527068","Cole Hardware","EX7731","Credit card","91429","0",""
"4284","324","ELECTRONICS","New","AGSDS","$2,132.96 ","$2,088.96 ","XY377","01/02/2014","13:50:04","5862227","958695868","DODOcase","UW7356","Credit card","59297","0",""
"4540","767","SHOES","New","DYHNA","$3,978.88 ","$3,929.88 ","HI507","03/11/2014","18:53:58","3985438","949488107","Guitar Center","GN3989","Mobile carrier Billing","62024","0",""
"8532","986","BEDDING","New","RMHRO","$4,298.83 ","$4,286.83 ","GL596","15/09/2014","10:45:08","9137077","829513128","The Vitamin Shoppe","HW9980","Mobile carrier Billing","91424","0",""
